"University of Houston ,Houston, TX",National Univ Ranking,24378
"University of Nevada-- Reno ,Reno, NV",National Univ Ranking,20812
"University of North Carolina-- Greensboro ,Greensboro, NC",National Univ Ranking,21595
"Western Michigan University ,Kalamazoo, MI",National Univ Ranking,24917
"Widener University ,Chester, PA",National Univ Ranking,41224
"Central Michigan University ,Mount Pleasant, MI",National Univ Ranking,23670
"East Carolina University ,Greenville, NC",National Univ Ranking,22124
"South Carolina State University ,Orangeburg, SC",National Univ Ranking,19856
"University of Missouri-- Kansas City ,Kansas City, MO",National Univ Ranking,22714
"University of North Carolina-- Charlotte ,Charlotte, NC",National Univ Ranking,19555
"Ashland University ,Ashland, OH",National Univ Ranking,20242
"Indiana University- Purdue University-- Indianapolis ,Indianapolis, IN",National Univ Ranking,29774
"Louisiana Tech University ,Ruston, LA",National Univ Ranking,25851
"New Mexico State University ,Las Cruces, NM",National Univ Ranking,21234
"University of Colorado-- Denver ,Denver, CO",National Univ Ranking,29334
"Barry University ,Miami Shores, FL",National Univ Ranking,28160
"Benedictine University ,Lisle, IL",National Univ Ranking,26950
"Bowie State University ,Bowie, MD",National Univ Ranking,18140
"Cardinal Stritch University ,Milwaukee, WI",National Univ Ranking,27540
"Clark Atlanta University ,Atlanta, GA",National Univ Ranking,20886
"Cleveland State University ,Cleveland, OH",National Univ Ranking,13156
"East Tennessee State University ,Johnson City, TN",National Univ Ranking,17917
"Florida A&M University ,Tallahassee, FL",National Univ Ranking,17726
"Florida Atlantic University ,Boca Raton, FL",National Univ Ranking,21595
"Florida International University ,Miami, FL",National Univ Ranking,18895
"Georgia Southern University ,Statesboro, GA",National Univ Ranking,20536
"Georgia State University ,Atlanta, GA",National Univ Ranking,28896
"Indiana State University ,Terre Haute, IN",National Univ Ranking,18346
"Indiana University of Pennsylvania ,Indiana, PA",National Univ Ranking,19700
"Jackson State University ,Jackson, MS",National Univ Ranking,16174
"Lamar University ,Beaumont, TX",National Univ Ranking,21421
"Lynn University ,Boca Raton, FL",National Univ Ranking,35200
"Middle Tennessee State University ,Murfreesboro, TN",National Univ Ranking,24434
"Montana State University ,Bozeman, MT",National Univ Ranking,21961
"Morgan State University ,Baltimore, MD",National Univ Ranking,16862
"National Louis University 1 ,Chicago, IL",National Univ Ranking,12867
"North Carolina A&T State University ,Greensboro, NC",National Univ Ranking,18632
"Northern Arizona University ,Flagstaff, AZ",National Univ Ranking,23348
"Northern Illinois University ,DeKalb, IL",National Univ Ranking,23891
"Nova Southeastern University ,Ft. Lauderdale, FL",National Univ Ranking,27660
"Oakland University ,Rochester, MI",National Univ Ranking,24735
"Old Dominion University ,Norfolk, VA",National Univ Ranking,
"Our Lady of the Lake University ,San Antonio, TX",National Univ Ranking,26148
"Portland State University ,Portland, OR",National Univ Ranking,23319
"Regent University ,Virginia Beach, VA",National Univ Ranking,16638
"Sam Houston State University ,Huntsville, TX",National Univ Ranking,21037
"Spalding University 1 ,Louisville, KY",National Univ Ranking,22950
"Tennessee State University ,Nashville, TN",National Univ Ranking,21287
"Texas A&M University-- Commerce ,Commerce, TX",National Univ Ranking,19132
"Texas A&M University-- Corpus Christi ,Corpus Christi, TX",National Univ Ranking,20208
"Texas A&M University-- Kingsville ,Kingsville, TX",National Univ Ranking,18294
"Texas Southern University ,Houston, TX",National Univ Ranking,18986
"Texas Woman's University ,Denton, TX",National Univ Ranking,20222
"Trevecca Nazarene University ,Nashville, TN",National Univ Ranking,23748
"Trinity International University ,Deerfield, IL",National Univ Ranking,28700
"University of Akron ,Akron, OH",National Univ Ranking,19040
"University of Alaska-- Fairbanks ,Fairbanks, AK",National Univ Ranking,21350
"University of Arkansas-- Little Rock ,Little Rock, AR",National Univ Ranking,19235
"University of Louisiana-- Lafayette ,Lafayette, LA",National Univ Ranking,19348
"University of Massachusetts-- Boston ,Boston, MA",National Univ Ranking,28390
"University of Memphis ,Memphis, TN",National Univ Ranking,13275
"University of Missouri-- St. Louis ,St. Louis, MO",National Univ Ranking,25512
"University of Montana ,Missoula, MT",National Univ Ranking,23845
"University of Nebraska-- Omaha ,Omaha, NE",National Univ Ranking,18610
"University of Nevada-- Las Vegas ,Las Vegas, NV",National Univ Ranking,20852
"University of New Orleans ,New Orleans, LA",National Univ Ranking,21092
"University of North Texas ,Denton, TX",National Univ Ranking,21791
"University of Northern Colorado ,Greeley, CO",National Univ Ranking,19277
"University of South Alabama ,Mobile, AL",National Univ Ranking,17628
"University of Southern Mississippi ,Hattiesburg, MS",National Univ Ranking,16094
"University of Texas-- Arlington ,Arlington, TX",National Univ Ranking,18102
"University of Texas-- El Paso ,El Paso, TX",National Univ Ranking,18759
"University of Texas-- San Antonio ,San Antonio, TX",National Univ Ranking,20890
"University of Toledo ,Toledo, OH",National Univ Ranking,18906
"University of West Florida ,Pensacola, FL",National Univ Ranking,21838
"University of Wisconsin-- Milwaukee ,Milwaukee, WI",National Univ Ranking,19610
"Utah State University ,Logan, UT",National Univ Ranking,19133
"Wayne State University ,Detroit, MI",National Univ Ranking,26592
"Wichita State University ,Wichita, KS",National Univ Ranking,16697
"Wright State University ,Dayton, OH",National Univ Ranking,17098
"Alliant International University ,San Diego, CA",National Univ Ranking,19930
"Argosy University 1 ,Orange, CA",National Univ Ranking,13663
"California Institute of Integral Studies 1 ,San Francisco, CA",National Univ Ranking,
"Capella University 1 ,Minneapolis, MN",National Univ Ranking,12816
"Colorado Technical University 1 ,Colorado Springs, CO",National Univ Ranking,11327
"Idaho State University 1 ,Pocatello, ID",National Univ Ranking,19326
"Northcentral University 1 ,Prescott Valley, AZ",National Univ Ranking,
"Trident University International 1 ,Cypress, CA",National Univ Ranking,8400
"Union Institute and University ,Cincinnati, OH",National Univ Ranking,11904
"University of Phoenix 1 ,Phoenix, AZ",National Univ Ranking,
"Walden University 1 ,Minneapolis, MN",National Univ Ranking,14300
"Wilmington University ,New Castle, DE",National Univ Ranking,10430
"Massachusetts Institute of Technology  ,Cambridge, MA",CE_SE,46400
"Carnegie Mellon University  ,Pittsburgh, PA",CE_SE,42000
"Stanford University  ,Stanford, CA",CE_SE,48720
"University of California-- Berkeley  ,Berkeley, CA",CE_SE,26322
"University of Illinois-- Urbana- Champaign  ,Urbana, IL",CE_SE,31626
"Georgia Institute of Technology  ,Atlanta, GA",CE_SE,27872
"University of Michigan-- Ann Arbor  ,Ann Arbor, MI",CE_SE,44216
"University of Washington  ,Seattle, WA",CE_SE,29274
"California Institute of Technology  ,Pasadena, CA",CE_SE,43710
"Purdue University-- West Lafayette  ,West Lafayette, IN",CE_SE,29132
"Princeton University  ,Princeton, NJ",CE_SE,43450
"University of Texas-- Austin (Cockrell)  ,Austin, TX",CE_SE,17506
"Cornell University  ,Ithaca, NY",CE_SE,29500
"University of California-- Los Angeles (Samueli)  ,Los Angeles, CA",CE_SE,27732
"University of Wisconsin-- Madison  ,Madison, WI",CE_SE,25197
"Columbia University (Fu Foundation)  ,New York, NY",CE_SE,42768
"University of California-- San Diego (Jacobs)  ,La Jolla, CA",CE_SE,26322
"University of Maryland-- College Park (Clark)  ,College Park, MD",CE_SE,28782
"University of Southern California (Viterbi)  ,Los Angeles, CA",CE_SE,28384
"Rice University (Brown)  ,Houston, TX",CE_SE,41560
"Harvard University  ,Cambridge, MA",CE_SE,41832
"Pennsylvania State University-- University Park  ,University Park, PA",CE_SE,34384
"Northwestern University (McCormick)  ,Evanston, IL",CE_SE,48624
"Texas A&M University-- College Station (Look)  ,College Station, TX",CE_SE,11484
"University of California-- Santa Barbara  ,Santa Barbara, CA",CE_SE,28296
"University of Minnesota-- Twin Cities  ,Minneapolis, MN",CE_SE,24508
"University of Pennsylvania  ,Philadelphia, PA",CE_SE,31068
"Virginia Tech  ,Blacksburg, VA",CE_SE,27980
"Duke University (Pratt)  ,Durham, NC",CE_SE,50880
"Ohio State University  ,Columbus, OH",CE_SE,31400
"Brown University  ,Providence, RI",CE_SE,48272
"Dartmouth College (Thayer)  ,Hanover, NH",CE_SE,48120
"Johns Hopkins University (Whiting)  ,Baltimore, MD",CE_SE,48710
"University of California-- Davis  ,Davis, CA",CE_SE,28266
"University of California-- Irvine (Samueli)  ,Irvine, CA",CE_SE,29806
"Arizona State University (Fulton)  ,Tempe, AZ",CE_SE,27086
"North Carolina State University  ,Raleigh, NC",CE_SE,21951
"University of Florida  ,Gainesville, FL",CE_SE,30130
"University of Virginia  ,Charlottesville, VA",CE_SE,24778
"Washington University in St. Louis  ,St. Louis, MO",CE_SE,47300
"Yale University  ,New Haven, CT",CE_SE,38700
"Boston University  ,Boston, MA",CE_SE,47422
"Michigan State University  ,East Lansing, MI",CE_SE,25218
"Northeastern University  ,Boston, MA",CE_SE,25596
"Rensselaer Polytechnic Institute  ,Troy, NY",CE_SE,48100
"Rutgers, The State University of New Jersey-- New Brunswick  ,Piscataway, NJ",CE_SE,27648
"University of Massachusetts-- Amherst  ,Amherst, MA",CE_SE,9937
"University of Arizona  ,Tucson, AZ",CE_SE,29362
"University of Colorado-- Boulder  ,Boulder, CO",CE_SE,30330
"University of Notre Dame  ,Notre Dame, IN",CE_SE,47730
"University of Pittsburgh (Swanson)  ,Pittsburgh, PA",CE_SE,40120
"University of Utah  ,Salt Lake City, UT",CE_SE,21628
"Vanderbilt University  ,Nashville, TN",CE_SE,32724
"Iowa State University  ,Ames, IA",CE_SE,22250
"New York University  ,Brooklyn, NY",CE_SE,27828
"Stony Brook University-- SUNY  ,Stony Brook, NY",CE_SE,22210
"University of California-- Riverside (Bourns)  ,Riverside, CA",CE_SE,26322
"Oregon State University  ,Corvallis, OR",CE_SE,22932
"University of California-- Santa Cruz (Baskin)  ,Santa Cruz, CA",CE_SE,26322
"University of Rochester  ,Rochester, NY",CE_SE,26676
"University of Tennessee-- Knoxville  ,Knoxville, TN",CE_SE,30354
"University of Texas-- Dallas (Jonsson)  ,Richardson, TX",CE_SE,22282
"Washington State University  ,Pullman, WA",CE_SE,25216
"Case Western Reserve University  ,Cleveland, OH",CE_SE,41137
"Drexel University  ,Philadelphia, PA",CE_SE,32079
"University at Buffalo-- SUNY  ,Buffalo, NY",CE_SE,22210
"University of Central Florida  ,Orlando, FL",CE_SE,21492
"University of Delaware  ,Newark, DE",CE_SE,30132
"University of Illinois-- Chicago  ,Chicago, IL",CE_SE,27460
"University of Iowa  ,Iowa City, IA",CE_SE,25574
"Clemson University  ,Clemson, SC",CE_SE,20550
"Colorado State University  ,Fort Collins, CO",CE_SE,24896
"Lehigh University (Rossin)  ,Bethlehem, PA",CE_SE,24840
"University of New Mexico  ,Albuquerque, NM",CE_SE,15444
"Auburn University (Ginn)  ,Auburn, AL",CE_SE,26406
"Colorado School of Mines  ,Golden, CO",CE_SE,32700
"Tufts University  ,Medford, MA",CE_SE,30072
"University of Nebraska-- Lincoln  ,Lincoln, NE",CE_SE,19278
"University of Texas-- Arlington  ,Arlington, TX",CE_SE,14753
"Worcester Polytechnic Institute  ,Worcester, MA",CE_SE,24588
"Binghamton University-- SUNY (Watson)  ,Binghamton, NY",CE_SE,22210
"George Mason University (Volgenau)  ,Fairfax, VA",CE_SE,28448
"George Washington University  ,Washington, DC",CE_SE,28530
"Missouri University of Science & Technology  ,Rolla, MO",CE_SE,25766
"Syracuse University  ,Syracuse, NY",CE_SE,24984
"Temple University  ,Philadelphia, PA",CE_SE,23094
"University of Connecticut  ,Storrs, CT",CE_SE,33300
"University of Maryland-- Baltimore County  ,Baltimore, MD",CE_SE,17424
"University of North Carolina-- Charlotte (Lee)  ,Charlotte, NC",CE_SE,16799
"University of South Florida  ,Tampa, FL",CE_SE,21126
"Brigham Young University (Fulton)  ,Provo, UT",CE_SE,13000
"Illinois Institute of Technology (Armour)  ,Chicago, IL",CE_SE,23634
"Indiana University- Purdue University-- Indianapolis  ,Indianapolis, IN",CE_SE,19242
"Michigan Technological University  ,Houghton, MI",CE_SE,15507
"New Jersey Institute of Technology  ,Newark, NJ",CE_SE,27340
"Santa Clara University  ,Santa Clara, CA",CE_SE,16056
"Southern Methodist University (Lyle)  ,Dallas, TX",CE_SE,20970
"University of Cincinnati  ,Cincinnati, OH",CE_SE,24532
"University of Houston (Cullen)  ,Houston, TX",CE_SE,16938
"University of Kansas  ,Lawrence, KS",CE_SE,15840
"University of Kentucky  ,Lexington, KY",CE_SE,26154
"Wayne State University  ,Detroit, MI",CE_SE,24678
"Kansas State University  ,Manhattan, KS",CE_SE,15462
"Louisiana State University-- Baton Rouge  ,Baton Rouge, LA",CE_SE,25643
"Oklahoma State University  ,Stillwater, OK",CE_SE,14148
"Stevens Institute of Technology (Schaefer)  ,Hoboken, NJ",CE_SE,32200
"University of Alabama  ,Tuscaloosa, AL",CE_SE,25950
"University of Missouri  ,Columbia, MO",CE_SE,17493
"University of New Hampshire  ,Durham, NH",CE_SE,26460
"University of Oklahoma  ,Norman, OK",CE_SE,13320
"University of Rhode Island  ,Kingston, RI",CE_SE,24206
"Air Force Institute of Technology  ,Wright Patterson AFB, OH",CE_SE,
"Alfred University-- New York State College of Ceramics (Inamori)  ,Alfred, NY",CE_SE,23664
"Baylor University  ,Waco, TX",CE_SE,27270
"Boise State University  ,Boise, ID",CE_SE,20108
"Clarkson University  ,Potsdam, NY",CE_SE,26226
"Cleveland State University  ,Cleveland, OH",CE_SE,17982
"Florida A&M University -  Florida State University  ,Tallahassee, FL",CE_SE,18090
"Florida Atlantic University  ,Boca Raton, FL",CE_SE,18450
"Florida Institute of Technology  ,Melbourne, FL",CE_SE,21690
"Florida International University  ,Miami, FL",CE_SE,24048
"Howard University  ,Washington, DC",CE_SE,31978
"Idaho State University  ,Pocatello, ID",CE_SE,
"Jackson State University  ,Jackson, MS",CE_SE,16841
"Lamar University  ,Beaumont, TX",CE_SE,10603
"Louisiana Tech University  ,Ruston, LA",CE_SE,16113
"Marquette University  ,Milwaukee, WI",CE_SE,18900
"Mississippi State University (Bagley)  ,Mississippi State, MS",CE_SE,20032
"Montana State University  ,Bozeman, MT",CE_SE,15500
"Morgan State University (Mitchell)  ,Baltimore, MD",CE_SE,10440
"New Mexico State University  ,Las Cruces, NM",CE_SE,14254
"North Carolina A&T State University  ,Greensboro, NC",CE_SE,16130
"North Dakota State University  ,Fargo, ND",CE_SE,15894
"Oakland University  ,Rochester, MI",CE_SE,18486
"Ohio University (Russ)  ,Athens, OH",CE_SE,16180
"Old Dominion University  ,Norfolk, VA",CE_SE,
"Portland State University (Maseeh)  ,Portland, OR",CE_SE,16362
"Prairie View A&M University  ,Prairie View, TX",CE_SE,12240
"South Dakota School of Mines and Technology  ,Rapid City, SD",CE_SE,9000
"South Dakota State University  ,Brookings, SD",CE_SE,8352
"Southern Illinois University-- Carbondale  ,Carbondale, IL",CE_SE,18792
"St. Louis University (Parks)  ,St. Louis, MO",CE_SE,18900
"Tennessee State University  ,Nashville, TN",CE_SE,19008
"Tennessee Technological University  ,Cookeville, TN",CE_SE,23000
"Texas A&M University-- Kingsville (Dotterweich)  ,Kingsville, TX",CE_SE,10249
"Texas Tech University (Whitacre)  ,Lubbock, TX",CE_SE,11880
"The Catholic University of America  ,Washington, DC",CE_SE,41920
"University of Akron  ,Akron, OH",CE_SE,13462
"University of Alabama-- Birmingham  ,Birmingham, AL",CE_SE,16628
"University of Alabama-- Huntsville  ,Huntsville, AL",CE_SE,21402
"University of Alaska-- Fairbanks  ,Fairbanks, AK",CE_SE,15552
"University of Arkansas-- Fayetteville  ,Fayetteville, AR",CE_SE,17784
"University of Bridgeport  ,Bridgeport, CT",CE_SE,14220
"University of Colorado-- Colorado Springs  ,Colorado Springs, CO",CE_SE,20644
"University of Colorado-- Denver  ,Denver, CO",CE_SE,
"University of Dayton  ,Dayton, OH",CE_SE,17118
"University of Denver  ,Denver, CO",CE_SE,28776
"University of Detroit Mercy  ,Detroit, MI",CE_SE,27288
"University of Hawaii-- Manoa  ,Honolulu, HI",CE_SE,
"University of Idaho  ,Moscow, ID",CE_SE,
"University of Louisiana-- Lafayette  ,Lafayette, LA",CE_SE,19238
"University of Louisville (Speed)  ,Louisville, KY",CE_SE,24274
"University of Maine  ,Orono, ME",CE_SE,23940
"University of Massachusetts-- Dartmouth  ,North Dartmouth, MA",CE_SE,8099
"University of Massachusetts-- Lowell (Francis)  ,Lowell, MA",CE_SE,23303
"University of Memphis (Herff)  ,Memphis, TN",CE_SE,18981
"University of Miami  ,Coral Gables, FL",CE_SE,33300
"University of Mississippi  ,University, MS",CE_SE,20574
"University of Missouri-- Kansas City  ,Kansas City, MO",CE_SE,16038
"University of Nevada-- Las Vegas (Hughes)  ,Las Vegas, NV",CE_SE,22088
"University of Nevada-- Reno  ,Reno, NV",CE_SE,23202
"University of North Dakota  ,Grand Forks, ND",CE_SE,8982
"University of North Texas  ,Denton, TX",CE_SE,11124
"University of South Carolina  ,Columbia, SC",CE_SE,27940
"University of Texas-- El Paso  ,El Paso, TX",CE_SE,
"University of Texas-- San Antonio  ,San Antonio, TX",CE_SE,19026
"University of Toledo  ,Toledo, OH",CE_SE,17627
"University of Tulsa  ,Tulsa, OK",CE_SE,21168
"University of Vermont  ,Burlington, VT",CE_SE,
"University of Wisconsin-- Milwaukee  ,Milwaukee, WI",CE_SE,24761
"University of Wyoming  ,Laramie, WY",CE_SE,12474
"Utah State University  ,Logan, UT",CE_SE,18087
"Virginia Commonwealth University  ,Richmond, VA",CE_SE,21806
"West Virginia University  ,Morgantown, WV",CE_SE,23832
"Western Michigan University  ,Kalamazoo, MI",CE_SE,20214
"Wichita State University  ,Wichita, KS",CE_SE,12096
"Wright State University  ,Dayton, OH",CE_SE,22224
"Massachusetts Institute of Technology (Sloan)  ,Cambridge, MA",MIS or IS,65446
"Carnegie Mellon University (Tepper)  ,Pittsburgh, PA",MIS or IS,60000
"University of Texas-- Austin (McCombs)  ,Austin, TX",MIS or IS,48832
"University of Minnesota-- Twin Cities (Carlson)  ,Minneapolis, MN",MIS or IS,46500
"University of Arizona (Eller)  ,Tucson, AZ",MIS or IS,41884
"New York University (Stern)  ,New York, NY",MIS or IS,63720
"Stanford University  ,Stanford, CA",MIS or IS,64050
"University of Maryland-- College Park (Smith)  ,College Park, MD",MIS or IS,52380
"University of Pennsylvania (Wharton)  ,Philadelphia, PA",MIS or IS,64920
"Arizona State University (Carey)  ,Tempe, AZ",MIS or IS,42086
"Georgia Institute of Technology (Scheller)  ,Atlanta, GA",MIS or IS,39484
"Georgia State University (Robinson)  ,Atlanta, GA",MIS or IS,
"Indiana University (Kelley)  ,Bloomington, IN",MIS or IS,44460
"Temple University (Fox)  ,Philadelphia, PA",MIS or IS,42579
"University of Michigan-- Ann Arbor (Ross)  ,Ann Arbor, MI",MIS or IS,61590
"University of California-- Berkeley (Haas)  ,Berkeley, CA",MIS or IS,55968
"University of Texas-- Dallas  ,Richardson, TX",MIS or IS,30855
"Creighton University  ,Omaha, NE",MIS or IS,
"Loyola University Maryland (Sellinger)  ,Baltimore, MD",MIS or IS,63500
"University of Scranton  ,Scranton, PA",MIS or IS,965
"Xavier University (Williams)  ,Cincinnati, OH",MIS or IS,799
"Massachusetts Institute of Technology ,Cambridge, MA",Chemical,46400
"California Institute of Technology ,Pasadena, CA",Chemical,43710
"University of California-- Berkeley ,Berkeley, CA",Chemical,26322
"University of Minnesota-- Twin Cities ,Minneapolis, MN",Chemical,24508
"Stanford University ,Stanford, CA",Chemical,48720
"University of Wisconsin-- Madison ,Madison, WI",Chemical,25197
"University of Texas-- Austin (Cockrell) ,Austin, TX",Chemical,17506
"Georgia Institute of Technology ,Atlanta, GA",Chemical,27872
"Princeton University ,Princeton, NJ",Chemical,43450
"University of California-- Santa Barbara ,Santa Barbara, CA",Chemical,28296
"University of Delaware ,Newark, DE",Chemical,30132
"University of Michigan-- Ann Arbor ,Ann Arbor, MI",Chemical,44216
"Carnegie Mellon University ,Pittsburgh, PA",Chemical,42000
"University of Illinois-- Urbana- Champaign ,Urbana, IL",Chemical,31626
"Cornell University ,Ithaca, NY",Chemical,29500
"Northwestern University (McCormick) ,Evanston, IL",Chemical,48624
"Purdue University-- West Lafayette ,West Lafayette, IN",Chemical,29132
"University of Colorado-- Boulder ,Boulder, CO",Chemical,30330
"University of Pennsylvania ,Philadelphia, PA",Chemical,31068
"Johns Hopkins University (Whiting) ,Baltimore, MD",Chemical,48710
"North Carolina State University ,Raleigh, NC",Chemical,21951
"Pennsylvania State University-- University Park ,University Park, PA",Chemical,34384
"Rice University (Brown) ,Houston, TX",Chemical,41560
"University of California-- Los Angeles (Samueli) ,Los Angeles, CA",Chemical,27732
"University of Washington ,Seattle, WA",Chemical,29274
"Columbia University (Fu Foundation) ,New York, NY",Chemical,42768
"Ohio State University ,Columbus, OH",Chemical,31400
"Texas A&M University-- College Station (Look) ,College Station, TX",Chemical,11484
"University of Florida ,Gainesville, FL",Chemical,30130
"Rensselaer Polytechnic Institute ,Troy, NY",Chemical,48100
"University of Notre Dame ,Notre Dame, IN",Chemical,47730
"University of California-- Davis ,Davis, CA",Chemical,28266
"Iowa State University ,Ames, IA",Chemical,22250
"University of Houston (Cullen) ,Houston, TX",Chemical,16938
"University of Maryland-- College Park (Clark) ,College Park, MD",Chemical,28782
"Lehigh University (Rossin) ,Bethlehem, PA",Chemical,24840
"University at Buffalo-- SUNY ,Buffalo, NY",Chemical,22210
"University of Massachusetts-- Amherst ,Amherst, MA",Chemical,9937
"University of Pittsburgh (Swanson) ,Pittsburgh, PA",Chemical,40120
"University of Southern California (Viterbi) ,Los Angeles, CA",Chemical,28384
"University of Virginia ,Charlottesville, VA",Chemical,24778
"Vanderbilt University ,Nashville, TN",Chemical,32724
"Washington University in St. Louis ,St. Louis, MO",Chemical,47300
"Michigan State University ,East Lansing, MI",Chemical,25218
"Rutgers, The State University of New Jersey-- New Brunswick ,Piscataway, NJ",Chemical,27648
"Virginia Tech ,Blacksburg, VA",Chemical,27980
"Arizona State University (Fulton) ,Tempe, AZ",Chemical,27086
"Case Western Reserve University ,Cleveland, OH",Chemical,41137
"Yale University ,New Haven, CT",Chemical,38700
"Colorado School of Mines ,Golden, CO",Chemical,32700
"Drexel University ,Philadelphia, PA",Chemical,32079
"Northeastern University ,Boston, MA",Chemical,25596
"University of California-- Irvine (Samueli) ,Irvine, CA",Chemical,29806
"University of California-- San Diego (Jacobs) ,La Jolla, CA",Chemical,26322
"Auburn University (Ginn) ,Auburn, AL",Chemical,26406
"Tufts University ,Medford, MA",Chemical,30072
"Tulane University ,New Orleans, LA",Chemical,47658
"University of California-- Riverside (Bourns) ,Riverside, CA",Chemical,26322
"University of Connecticut ,Storrs, CT",Chemical,33300
"University of Utah ,Salt Lake City, UT",Chemical,21628
"Clemson University ,Clemson, SC",Chemical,20550
"CUNY-- City College (Grove) ,New York, NY",Chemical,15660
"University of Arizona ,Tucson, AZ",Chemical,29362
"University of Iowa ,Iowa City, IA",Chemical,25574
"University of Oklahoma ,Norman, OK",Chemical,13320
"University of South Carolina ,Columbia, SC",Chemical,27940
"Brigham Young University (Fulton) ,Provo, UT",Chemical,13000
"Clarkson University ,Potsdam, NY",Chemical,26226
"Colorado State University ,Fort Collins, CO",Chemical,24896
"Illinois Institute of Technology (Armour) ,Chicago, IL",Chemical,23634
"New York University ,Brooklyn, NY",Chemical,27828
"University of Rochester ,Rochester, NY",Chemical,26676
"University of Tennessee-- Knoxville ,Knoxville, TN",Chemical,30354
"Louisiana State University-- Baton Rouge ,Baton Rouge, LA",Chemical,25643
"Michigan Technological University ,Houghton, MI",Chemical,15507
"Missouri University of Science & Technology ,Rolla, MO",Chemical,25766
"New Jersey Institute of Technology ,Newark, NJ",Chemical,27340
"Oklahoma State University ,Stillwater, OK",Chemical,14148
"Oregon State University ,Corvallis, OR",Chemical,22932
"Stony Brook University-- SUNY ,Stony Brook, NY",Chemical,22210
"Syracuse University ,Syracuse, NY",Chemical,24984
"University of Illinois-- Chicago ,Chicago, IL",Chemical,27460
"University of Kansas ,Lawrence, KS",Chemical,15840
"University of Kentucky ,Lexington, KY",Chemical,26154
"University of Maryland-- Baltimore County ,Baltimore, MD",Chemical,17424
"University of New Mexico ,Albuquerque, NM",Chemical,15444
"Washington State University ,Pullman, WA",Chemical,25216
"Brown University ,Providence, RI",Chemical,48272
"Dartmouth College (Thayer) ,Hanover, NH",Chemical,48120
"Kansas State University ,Manhattan, KS",Chemical,15462
"Stevens Institute of Technology (Schaefer) ,Hoboken, NJ",Chemical,32200
"Texas Tech University (Whitacre) ,Lubbock, TX",Chemical,11880
"University of Arkansas-- Fayetteville ,Fayetteville, AR",Chemical,17784
"University of Cincinnati ,Cincinnati, OH",Chemical,24532
"Wayne State University ,Detroit, MI",Chemical,24678
"West Virginia University ,Morgantown, WV",Chemical,23832
"Worcester Polytechnic Institute ,Worcester, MA",Chemical,24588
"Cleveland State University ,Cleveland, OH",Chemical,17982
"Florida A&M University -  Florida State University ,Tallahassee, FL",Chemical,18090
"Florida Institute of Technology ,Melbourne, FL",Chemical,21690
"Howard University ,Washington, DC",Chemical,31978
"Lamar University ,Beaumont, TX",Chemical,10603
"Louisiana Tech University ,Ruston, LA",Chemical,16113
"Mississippi State University (Bagley) ,Mississippi State, MS",Chemical,20032
"Montana State University ,Bozeman, MT",Chemical,15500
"New Mexico State University ,Las Cruces, NM",Chemical,14254
"North Carolina A&T State University ,Greensboro, NC",Chemical,16130
"Ohio University (Russ) ,Athens, OH",Chemical,16180
"South Dakota School of Mines and Technology ,Rapid City, SD",Chemical,9000
"Tennessee Technological University ,Cookeville, TN",Chemical,23000
"Texas A&M University-- Kingsville (Dotterweich) ,Kingsville, TX",Chemical,10249
"University of Akron ,Akron, OH",Chemical,13462
"University of Alabama ,Tuscaloosa, AL",Chemical,25950
"University of Alabama-- Huntsville ,Huntsville, AL",Chemical,21402
"University of Dayton ,Dayton, OH",Chemical,17118
"University of Idaho ,Moscow, ID",Chemical,
"University of Louisiana-- Lafayette ,Lafayette, LA",Chemical,19238
"University of Louisville (Speed) ,Louisville, KY",Chemical,24274
"University of Maine ,Orono, ME",Chemical,23940
"University of Massachusetts-- Lowell (Francis) ,Lowell, MA",Chemical,23303
"University of Mississippi ,University, MS",Chemical,20574
"University of Missouri ,Columbia, MO",Chemical,17493
"University of Nebraska-- Lincoln ,Lincoln, NE",Chemical,19278
"University of Nevada-- Reno ,Reno, NV",Chemical,23202
"University of New Hampshire ,Durham, NH",Chemical,26460
"University of North Dakota ,Grand Forks, ND",Chemical,8982
"University of Rhode Island ,Kingston, RI",Chemical,24206
"University of South Florida ,Tampa, FL",Chemical,21126
"University of Toledo ,Toledo, OH",Chemical,17627
"University of Tulsa ,Tulsa, OK",Chemical,21168
"University of Wyoming ,Laramie, WY",Chemical,12474
"Virginia Commonwealth University ,Richmond, VA",Chemical,21806
"Massachusetts Institute of Technology ,Cambridge, MA",Materials Engg,46400
"Northwestern University (McCormick) ,Evanston, IL",Materials Engg,48624
"University of California-- Santa Barbara ,Santa Barbara, CA",Materials Engg,28296
"Stanford University ,Stanford, CA",Materials Engg,48720
"University of Illinois-- Urbana- Champaign ,Urbana, IL",Materials Engg,31626
"University of California-- Berkeley ,Berkeley, CA",Materials Engg,26322
"California Institute of Technology ,Pasadena, CA",Materials Engg,43710
"Georgia Institute of Technology ,Atlanta, GA",Materials Engg,27872
"Cornell University ,Ithaca, NY",Materials Engg,29500
"University of Michigan-- Ann Arbor ,Ann Arbor, MI",Materials Engg,44216
"Carnegie Mellon University ,Pittsburgh, PA",Materials Engg,42000
"University of Pennsylvania ,Philadelphia, PA",Materials Engg,31068
"Pennsylvania State University-- University Park ,University Park, PA",Materials Engg,34384
"Harvard University ,Cambridge, MA",Materials Engg,41832
"North Carolina State University ,Raleigh, NC",Materials Engg,21951
